"","X","Player_id","Player","year","team","games_in_season","num_games_missing","num_games_injured","injury_types","earliest_injury","latest_injury","name","full_team","head","shoulder","upper_torso","lower_torso","arm","hand","leg","foot"
"7196","all_info.18162","JackAs00","Jackson,Asa",2014,"rav",18,11,13,"concussion toe knee",3,18,"Asa Jackson","Baltimore Ravens",1,0,0,0,0,0,1,1
"7197","all_info.19162","JacoTr00","Jacobs,Tramain",2014,"rav",18,6,6,"thigh",13,18,"Tramain Jacobs","Baltimore Ravens",0,0,0,0,0,0,1,0
"7198","all_info.20162","JernTi00","Jernigan,Timmy",2014,"rav",18,5,8,"knee ankle foot",3,18,"Timmy Jernigan","Baltimore Ravens",0,0,0,0,0,0,1,2
"7199","all_info.21201","JoneJa03","Jones,Jacoby",2014,"rav",18,0,1,"illness",15,15,"Jacoby Jones","Baltimore Ravens",0,0,0,0,0,0,0,0
"7200","all_info.22178","JuszKy00","Juszczyk,Kyle",2014,"rav",18,0,1,"foot",11,11,"Kyle Juszczyk","Baltimore Ravens",0,0,0,0,0,0,0,1
"7201","all_info.23165","LeviAn00","Levine,Anthony",2014,"rav",18,0,2,"concussion ankle",14,15,"Anthony Levine","Baltimore Ravens",1,0,0,0,0,0,0,1
"7202","all_info.24162","LewiKa00","Lewis-Moore,Kapron",2014,"rav",18,18,18,"achilles",1,18,"Kapron Lewis-Moore","Baltimore Ravens",0,0,0,0,0,0,0,1
"7203","all_info.25162","McClAl00","McClellan,Albert",2014,"rav",18,0,1,"thigh",13,13,"Albert McClellan","Baltimore Ravens",0,0,0,0,0,0,1,0
"7204","all_info.26162","McDeKe00","McDermott,Kevin",2014,"rav",18,4,4,"elbow",15,18,"Kevin McDermott","Baltimore Ravens",0,0,0,0,1,0,0,0
"7205","all_info.27160","McPhPe00","McPhee,Pernell",2014,"rav",18,0,1,"shoulder",12,12,"Pernell McPhee","Baltimore Ravens",0,1,0,0,0,0,0,0
"7206","all_info.28160","MonrEu20","Monroe,Eugene",2014,"rav",18,6,9,"knee foot ankle",3,18,"Eugene Monroe","Baltimore Ravens",0,0,0,0,0,0,1,2
"7207","all_info.29160","MoslC.00","Mosley,C.J.",2014,"rav",18,0,1,"wrist",13,13,"C.J. Mosley","Baltimore Ravens",0,0,0,0,0,1,0,0
"7208","all_info.30160","NgatHa20","Ngata,Haloti",2014,"rav",18,4,6,"shin suspension served",9,17,"Haloti Ngata","Baltimore Ravens",0,0,0,0,0,0,1,0
"7209","all_info.31199","OsemKe00","Osemele,Kelechi",2014,"rav",18,2,3,"knee",6,8,"Kelechi Osemele","Baltimore Ravens",0,0,0,0,0,0,1,0
"7210","all_info.32173","PierBe00","Pierce,Bernard",2014,"rav",18,2,5,"concussion  thigh back",1,15,"Bernard Pierce","Baltimore Ravens",1,0,1,0,0,0,1,0
"7211","all_info.33158","PittDe00","Pitta,Dennis",2014,"rav",18,15,15,"hip",4,18,"Dennis Pitta","Baltimore Ravens",0,0,0,1,0,0,0,0
"7212","all_info.34151","RackWi01","Rackley,Will",2014,"rav",18,18,18,"concussion",1,18,"Will Rackley","Baltimore Ravens",1,0,0,0,0,0,0,0
"7213","all_info.35147","ReidJa00","Reid,Jah",2014,"rav",18,8,8,"hand",10,18,"Jah Reid","Baltimore Ravens",0,0,0,0,0,1,0,0
"7214","all_info.36142","RiceRa00","Rice,Ray",2014,"rav",18,2,2,"",1,2,"Ray Rice","Baltimore Ravens",0,0,0,0,0,0,0,0
"7215","all_info.37137","RossAa99","Ross,Aaron",2014,"rav",18,18,18,"achilles",1,18,"Aaron Ross","Baltimore Ravens",0,0,0,0,0,0,0,1
"7216","all_info.38133","SmitDa24","Smith,Daryl",2014,"rav",18,0,1,"knee",6,6,"Daryl Smith","Baltimore Ravens",0,0,0,0,0,0,1,0
"7217","all_info.39124","SmitJi03","Smith,Jimmy",2014,"rav",18,10,12,"chest  knee ankle foot surgery",1,18,"Jimmy Smith","Baltimore Ravens",0,0,1,0,0,0,1,2
"7218","all_info.40118","SmitTo02","Smith,Torrey",2014,"rav",18,0,2,"knee",13,14,"Torrey Smith","Baltimore Ravens",0,0,0,0,0,0,1,0
"7219","all_info.41161","SuggTe99","Suggs,Terrell",2014,"rav",18,0,5,"thigh neck foot back thigh",4,16,"Terrell Suggs","Baltimore Ravens",1,0,1,0,0,0,2,1
"7220","all_info.42128","SupePh00","Supernaw,Phillip",2014,"rav",18,1,1,"thigh",5,5,"Phillip Supernaw","Baltimore Ravens",0,0,0,0,0,0,1,0
"7221","all_info.43107","TaliLo00","Taliaferro,Lorenzo",2014,"rav",18,5,5,"foot",14,18,"Lorenzo Taliaferro","Baltimore Ravens",0,0,0,0,0,0,0,1
"7222","all_info.4483","TousFi00","Toussaint,Fitzgerald",2014,"rav",18,0,1,"ribs",16,16,"Fitzgerald Toussaint","Baltimore Ravens",0,0,1,0,0,0,0,0
"7223","all_info.4575","UpshCo00","Upshaw,Courtney",2014,"rav",18,0,1,"hand",13,13,"Courtney Upshaw","Baltimore Ravens",0,0,0,0,0,1,0,0
"7224","all_info.4665","UrbaBr00","Urban,Brent",2014,"rav",18,18,18,"knee",1,18,"Brent Urban","Baltimore Ravens",0,0,0,0,0,0,1,0
"7225","all_info.4754","WagnRi00","Wagner,Ricky",2014,"rav",18,3,3,"foot",16,18,"Ricky Wagner","Baltimore Ravens",0,0,0,0,0,0,0,1
"7226","all_info.4848","WebbLa99","Webb,Lardarius",2014,"rav",18,2,3,"back",1,3,"Lardarius Webb","Baltimore Ravens",0,0,1,0,0,0,0,0
"7227","all_info.4943","YandMa20","Yanda,Marshal",2014,"rav",18,0,4,"foot knee",2,11,"Marshal Yanda","Baltimore Ravens",0,0,0,0,0,0,1,1
"7228","all_info.5030","ZuttJe20","Zuttah,Jeremy",2014,"rav",18,0,3,"knee ankle",6,13,"Jeremy Zuttah","Baltimore Ravens",0,0,0,0,0,0,1,1
"7229","all_info163","AlonKi00","Alonso,Kiko",2014,"buf",16,16,16,"knee",1,16,"Kiko Alonso","Buffalo Bills",0,0,0,0,0,0,1,0
"7230","all_info.11005","BradNi00","Bradham,Nigel",2014,"buf",16,2,4,"served knee",1,6,"Nigel Bradham","Buffalo Bills",0,0,0,0,0,0,1,0
"7231","all_info.21005","BrooRo01","Brooks,Ron",2014,"buf",16,2,5,"head neck groin",6,11,"Ron Brooks","Buffalo Bills",2,0,0,0,0,0,1,0
"7232","all_info.3909","ButlMa00","Butler,Mario",2014,"buf",16,16,16,"ankle",1,16,"Mario Butler","Buffalo Bills",0,0,0,0,0,0,0,1
"7233","all_info.4484","CarpDa44","Carpenter,Dan",2014,"buf",16,0,6,"groin",11,16,"Dan Carpenter","Buffalo Bills",0,0,0,0,0,0,1,0
"7234","all_info.5189","ChanSc00","Chandler,Scott",2014,"buf",16,0,1,"illness",15,15,"Scott Chandler","Buffalo Bills",0,0,0,0,0,0,0,0
"7235","all_info.6163","CharSt00","Charles,Stefan",2014,"buf",16,0,2,"hip quadricep",3,14,"Stefan Charles","Buffalo Bills",0,0,0,1,0,0,1,0
"7236","all_info.7163","DareMa00","Dareus,Marcell",2014,"buf",16,1,2,"groin knee",13,16,"Marcell Dareus","Buffalo Bills",0,0,0,0,0,0,2,0
"7237","all_info.8163","DixoAn00","Dixon,Anthony",2014,"buf",16,0,2,"hamstring  shoulder",1,15,"Anthony Dixon","Buffalo Bills",0,1,0,0,0,0,1,0
"7238","all_info.9163","EaslMa00","Easley,Marcus",2014,"buf",16,6,7,"knee",4,10,"Marcus Easley","Buffalo Bills",0,0,0,0,0,0,1,0
"7239","all_info.10163","GilmSt00","Gilmore,Stephon",2014,"buf",16,2,4,"groin  shoulder concussion",1,16,"Stephon Gilmore","Buffalo Bills",1,1,0,0,0,0,1,0
"7240","all_info.11202","GlenCo00","Glenn,Cordy",2014,"buf",16,0,1,"illness",13,13,"Cordy Glenn","Buffalo Bills",0,0,0,0,0,0,0,0
"7241","all_info.12179","GoodMa00","Goodwin,Marquise",2014,"buf",16,5,7,"ribs concussion hamstring",4,11,"Marquise Goodwin","Buffalo Bills",1,0,1,0,0,0,1,0
"7242","all_info.13166","GragCh00","Gragg,Chris",2014,"buf",16,4,4,"knee",12,15,"Chris Gragg","Buffalo Bills",0,0,0,0,0,0,1,0
"7243","all_info.14163","HairCh00","Hairston,Chris",2014,"buf",16,0,1,"illness",14,14,"Chris Hairston","Buffalo Bills",0,0,0,0,0,0,0,0
"7244","all_info.15163","HogaCh00","Hogan,Chris",2014,"buf",16,0,3,"ankle hip",2,13,"Chris Hogan","Buffalo Bills",0,0,0,1,0,0,0,1
"7245","all_info.16163","JackFr02","Jackson,Fred",2014,"buf",16,2,5,"ankle groin",6,11,"Fred Jackson","Buffalo Bills",0,0,0,0,0,0,1,1
"7246","all_info.17163","JohnRa01","Johnson,Randell",2014,"buf",16,2,4,"ankle  knee",1,5,"Randell Johnson","Buffalo Bills",0,0,0,0,0,0,1,1
"7247","all_info.18163","LadlKe00","Ladler,Kenny",2014,"buf",16,8,8,"arm",9,16,"Kenny Ladler","Buffalo Bills",0,0,0,0,1,0,0,0
"7248","all_info.19163","LawsMa20","Lawson,Manny",2014,"buf",16,0,1,"ankle",11,11,"Manny Lawson","Buffalo Bills",0,0,0,0,0,0,0,1
"7249","all_info.20163","ManuEJ00","Manuel,EJ",2014,"buf",16,0,1,"abdominal",4,4,"EJ Manuel","Buffalo Bills",0,0,1,0,0,0,0,0
"7250","all_info.21202","McKeLe99","McKelvin,Leodis",2014,"buf",16,6,6,"ankle",11,16,"Leodis McKelvin","Buffalo Bills",0,0,0,0,0,0,0,1
"7251","all_info.22179","MeekJo01","Meeks,Jonathan",2014,"buf",16,16,16,"neck",1,16,"Jonathan Meeks","Buffalo Bills",1,0,0,0,0,0,0,0
"7252","all_info.23166","OrtoKy00","Orton,Kyle",2014,"buf",16,0,1,"toe",11,11,"Kyle Orton","Buffalo Bills",0,0,0,0,0,0,0,1
"7253","all_info.24163","PoweTy00","Powell,Ty",2014,"buf",16,2,3,"ankle",7,9,"Ty Powell","Buffalo Bills",0,0,0,0,0,0,0,1
"7254","all_info.25163","RambBa00","Rambo,Bacarri",2014,"buf",16,2,3,"hamstring",12,14,"Bacarri Rambo","Buffalo Bills",0,0,0,0,0,0,1,0
"7255","all_info.26163","RiveKe99","Rivers,Keith",2014,"buf",16,2,3,"groin",2,4,"Keith Rivers","Buffalo Bills",0,0,0,0,0,0,1,0
"7256","all_info.27161","SanbGa00","Sanborn,Garrison",2014,"buf",16,0,1,"knee",7,7,"Garrison Sanborn","Buffalo Bills",0,0,0,0,0,0,1,0
"7257","all_info.28161","SearDa00","Searcy,Da'Norris",2014,"buf",16,1,5,"ankle knee hamstring",4,15,"Da'Norris Searcy","Buffalo Bills",0,0,0,0,0,0,2,1
"7258","all_info.29161","SmitLe00","Smith,Lee",2014,"buf",16,2,4,"toe  illness",1,12,"Lee Smith","Buffalo Bills",0,0,0,0,0,0,0,1
"7259","all_info.30161","SpikBr99","Spikes,Brandon",2014,"buf",16,0,4,"knee  ribs",1,8,"Brandon Spikes","Buffalo Bills",0,0,1,0,0,0,1,0
"7260","all_info.31200","SpilC.00","Spiller,C.J.",2014,"buf",16,7,9,"chest collarbone",4,15,"C.J. Spiller","Buffalo Bills",0,1,1,0,0,0,0,0
"7261","all_info.32174","SummFr00","Summers,Frank",2014,"buf",16,1,1,"neck",11,11,"Frank Summers","Buffalo Bills",1,0,0,0,0,0,0,0
"7262","all_info.33159","SylvSt99","Sylvester,Stevenson",2014,"buf",16,16,16,"knee",1,16,"Stevenson Sylvester","Buffalo Bills",0,0,0,0,0,0,1,0
"7263","all_info.34152","ThigMa00","Thigpen,Marcus",2014,"buf",16,0,1,"foot",15,15,"Marcus Thigpen","Buffalo Bills",0,0,0,0,0,0,0,1
"7264","all_info.35148","UrbiKr20","Urbik,Kraig",2014,"buf",16,0,1,"shoulder",11,11,"Kraig Urbik","Buffalo Bills",0,1,0,0,0,0,0,0
"7265","all_info.36143","WatkSa00","Watkins,Sammy",2014,"buf",16,0,10,"rib ribs  groin hip",1,13,"Sammy Watkins","Buffalo Bills",0,0,2,1,0,0,1,0
"7266","all_info.37138","WillAa00","Williams,Aaron",2014,"buf",16,1,5,"concussion wrist wrist neck neck hip",2,16,"Aaron Williams","Buffalo Bills",3,0,0,1,0,2,0,0
"7267","all_info.38134","WillCh03","Williams,Chris",2014,"buf",16,13,14,"back",3,16,"Chris Williams","Buffalo Bills",0,0,1,0,0,0,0,0
"7268","all_info.39125","WillDu00","Williams,Duke",2014,"buf",16,0,1,"concussion",15,15,"Duke Williams","Buffalo Bills",1,0,0,0,0,0,0,0
"7269","all_info.40119","WillKy20","Williams,Kyle",2014,"buf",16,1,4,"knee illness",5,13,"Kyle Williams","Buffalo Bills",0,0,0,0,0,0,1,0
"7270","all_info.41162","WillMa22","Williams,Mario",2014,"buf",16,0,2,"thumb illness",8,14,"Mario Williams","Buffalo Bills",0,0,0,0,0,1,0,0
"7271","all_info.42129","WillMi04","Williams,Mike",2014,"buf",16,3,3,"illness calf",13,15,"Mike Williams","Buffalo Bills",0,0,0,0,0,0,1,0
"7272","all_info.43108","WoodRo02","Woods,Robert",2014,"buf",16,0,5,"ankle back",3,13,"Robert Woods","Buffalo Bills",0,0,1,0,0,0,0,1
"7273","all_info.4485","WynnJa99","Wynn,Jarius",2014,"buf",16,5,6,"knee",10,15,"Jarius Wynn","Buffalo Bills",0,0,0,0,0,0,1,0
"7274","all_info164","AddiMa00","Addison,Mario",2014,"car",18,0,1,"foot",13,13,"Mario Addison","Carolina Panthers",0,0,0,0,0,0,0,1
"7275","all_info.11006","AlexFr00","Alexander,Frank",2014,"car",18,15,15,"served",1,15,"Frank Alexander","Carolina Panthers",0,0,0,0,0,0,0,0
"7276","all_info.21006","AndeDe00","Anderson,Derek",2014,"car",18,1,1,"illness",17,17,"Derek Anderson","Carolina Panthers",0,0,0,0,0,0,0,0
"7277","all_info.31000","AvanJa00","Avant,Jason",2014,"car",18,0,1,"thigh",3,3,"Jason Avant","Carolina Panthers",0,0,0,0,0,0,1,0
"7278","all_info.4486","BellBy00","Bell,Byron",2014,"car",18,1,4,"toe elbow knee elbow",3,9,"Byron Bell","Carolina Panthers",0,0,0,0,2,0,1,1
